A&B,Anode,Bnode,recordtime,Traveltime,Numtrips,Link Length,osm_class,Lanes,Speed,vol per lane,Volume
4247890442502927,42478904,42502927,40456.70833,34.9143,2,265.197,residential,1,15.54,772,772
4243059442427483,42430594,42427483,40456.70833,84.2048,42,257.037,unclassified,1,6.24,552,552
4242968042455693,42429680,42455693,40456.70833,24.3812,169,79.526,secondary,1,6.67,578,578
4243048542430488,42430485,42430488,40456.70833,58.5869,2,229.317,residential,1,8.01,649,649
4243048242430479,42430482,42430479,40456.70833,21.1408,4,154.235,residential,1,14.92,780,780
4243054642428405,42430546,42428405,40456.70833,13.9929,31,114.645,residential,1,16.76,748,748
4243023742437951,42430237,42437951,40456.70833,31.8373,295,154.231,secondary,1,9.91,725,725
4247916742493918,42479167,42493918,40456.70833,40.2136,1,226.658,residential,1,11.53,766,766
42431630246866828,42431630,246866828,40456.70833,10.2672,6,67.028,residential,1,13.35,785,785
4247966542478411,42479665,42478411,40456.70833,17.2203,1,97.06,primary,1,11.53,766,766
4243013542440829,42430135,42440829,40456.70833,18.1902,5,71.872,primary,1,8.08,653,653
4243034742434072,42430347,42434072,40456.70833,146.78,64,311.146,secondary,1,4.34,418,418
42431617246866828,42431617,246866828,40456.70833,101.193,8,178.758,secondary,1,3.61,359,359
4242972742453226,42429727,42453226,40456.70833,12.7646,21,80.04,residential,1,12.83,783,783
4243012642440829,42430126,42440829,40456.70833,6.89643,1,94.068,secondary,1,27.90,1635,1635
4243038442432818,42430384,42432818,40456.70833,198.113,11,310.93,primary,1,3.21,325,325
4247902142497662,42479021,42497662,40456.70833,23.1772,14,81.545,residential,1,7.20,608,608
424273521228990859,42427352,1228990859,40456.70833,7.10537,2,213.161,residential,1,61.36,1347,1347
4243015442439527,42430154,42439527,40456.70833,20.7435,51,63.32,residential,1,6.24,552,552
4243016042439335,42430160,42439335,40456.70833,10.8362,342,82.308,primary,1,15.54,772,772
4242966442454381,42429664,42454381,40456.70833,6.78851,183,74.251,secondary,1,22.37,474,474
4243053542427300,42430535,42427300,40456.70833,36.2919,28,158.032,secondary,1,8.91,689,689
4243053542427278,42430535,42427278,40456.70833,11.6079,29,56.233,secondary,1,9.91,725,725
4242991842446293,42429918,42446293,40456.70833,19.2525,528,156.26,primary,1,16.60,752,752
4242965742454378,42429657,42454378,40456.70833,40.0948,10,74.074,secondary,1,3.78,373,373
4287407842833017,42874078,42833017,40456.70833,32.9914,1,206.871,residential,1,12.83,783,783
4243035642432585,42430356,42432585,40456.70833,139.165,108,273.493,secondary,1,4.02,393,393
4243004442442247,42430044,42442247,40456.70833,17.0233,22,98.96,secondary,1,11.89,772,772
4243027942434807,42430279,42434807,40456.70833,130.549,28,274.148,unclassified,1,4.30,415,415
4243031742433604,42430317,42433604,40456.70833,104.965,116,310.659,unclassified,1,6.05,540,540
4243037842431544,42430378,42431544,40456.70833,217.708,30,310.735,residential,1,2.92,299,299
4287405042833309,42874050,42833309,40456.70833,7.53058,2,73.345,residential,1,19.92,626,626
4247900642496762,42479006,42496762,40456.70833,13.0245,1,79.006,residential,1,12.41,779,779
4252885742524224,42528857,42524224,40456.70833,38.5511,2,157.81,secondary,1,8.37,666,666
246649429246890579,246649429,246890579,40456.70833,127.281,183,966.786,trunk,2,15.54,772,1545
4243018742436848,42430187,42436848,40456.70833,77.8904,1,123.959,residential,1,3.26,329,329
4243039042430394,42430390,42430394,40456.70833,20.7492,467,81.215,secondary,1,8.01,649,649
4242963642453691,42429636,42453691,40456.70833,9.7361,1,60.206,secondary,1,12.65,781,781
4242999942442417,42429999,42442417,40456.70833,7.05267,347,79.561,tertiary,1,23.07,422,422
4242998142442963,42429981,42442963,40456.70833,52.1662,256,79.561,primary,1,3.12,317,317
4243038442430390,42430384,42430390,40456.70833,32.9187,435,89.478,secondary,1,5.56,508,508
4243037842430384,42430378,42430384,40456.70833,19.7245,436,85.89,secondary,1,8.91,689,689
4242987642445885,42429876,42445885,40456.70833,28.8376,276,78.385,secondary,1,5.56,508,508
4243037542430378,42430375,42430378,40456.70833,20.2267,432,79.17,secondary,1,8.01,649,649
4243037142430375,42430371,42430375,40456.70833,11.9657,475,79.813,secondary,1,13.64,786,786
4253000642487311,42530006,42487311,40456.70833,6.74866,3,59.641,residential,1,18.08,707,707
4243036742430371,42430367,42430371,40456.70833,10.7004,417,79.403,secondary,1,15.18,777,777
4243006842439563,42430068,42439563,40456.70833,21.3145,140,83.428,primary,1,8.01,649,649
4282409642807567,42824096,42807567,40456.70833,21.0266,2,159.711,primary,1,15.54,772,772
4243036342430367,42430363,42430367,40456.70833,12.2478,434,79.958,secondary,1,13.35,785,785
4243036142430363,42430361,42430363,40456.70833,12.0412,411,78.609,secondary,1,13.35,785,785
4243035842430361,42430358,42430361,40456.70833,14.7722,326,77.92,secondary,1,10.79,750,750
4243006042439559,42430060,42439559,40456.70833,17.4971,366,82.183,secondary,1,9.61,715,715
4243035642430358,42430356,42430358,40456.70833,15.3311,268,80.868,secondary,1,10.79,750,750
42434465358448394,42434465,358448394,40456.70833,51.5256,2,110.755,secondary,1,4.40,423,423
4282408542807557,42824085,42807557,40456.70833,21.3887,4,201.071,residential,1,19.23,660,660
4243035242430356,42430352,42430356,40456.70833,21.8205,265,79.929,secondary,1,7.49,624,624
4243035042430352,42430350,42430352,40456.70833,21.7839,259,79.795,secondary,1,7.49,624,624
4243034742430350,42430347,42430350,40456.70833,21.7085,307,79.519,secondary,1,7.49,624,624
4243005042439553,42430050,42439553,40456.70833,14.3002,154,80.601,secondary,1,11.53,766,766
4243034442430347,42430344,42430347,40456.70833,21.5415,328,78.907,secondary,1,7.49,624,624
4243013542436761,42430135,42436761,40456.70833,4.72319,226,51.661,primary,1,22.37,474,474
4243034242430344,42430342,42430344,40456.70833,21.7782,372,79.774,secondary,1,7.49,624,624
4243033842430342,42430338,42430342,40456.70833,21.7167,351,79.549,secondary,1,7.49,624,624
4243033342430338,42430333,42430338,40456.70833,23.402,362,85.722,secondary,1,7.49,624,624
4243023542433282,42430235,42433282,40456.70833,31.3685,34,64.472,unclassified,1,4.20,408,408
4243032942430333,42430329,42430333,40456.70833,22.9854,576,84.196,secondary,1,7.49,624,624
4243032442430329,42430324,42430329,40456.70833,21.5248,606,78.846,secondary,1,7.49,624,624
4277527142746893,42775271,42746893,40456.70833,30.1516,1,127.013,residential,1,8.62,677,677
4243032042430324,42430320,42430324,40456.70833,21.396,612,78.374,secondary,1,7.49,624,624
4243031742430320,42430317,42430320,40456.70833,21.5256,471,78.849,secondary,1,7.49,624,624
4242957042453406,42429570,42453406,40456.70833,6.85774,192,52.089,trunk,2,15.54,772,1545
4242957042453395,42429570,42453395,40456.70833,21.6174,177,164.198,trunk,2,15.54,772,1545
4243031442430317,42430314,42430317,40456.70833,21.4205,395,78.464,secondary,1,7.49,624,624
4292449942839168,42924499,42839168,40456.70833,10.8614,1,75.768,residential,1,14.27,785,785
4243031142430314,42430311,42430314,40456.70833,20.9897,401,76.886,secondary,1,7.49,624,624
4282128242893106,42821282,42893106,40456.70833,15.4986,2,79.264,residential,1,10.46,741,741
4252891642519232,42528916,42519232,40456.70833,89.043,2,76.919,residential,1,1.77,189,189
4243030842430311,42430308,42430311,40456.70833,21.9119,385,80.264,secondary,1,7.49,624,624
4243047442425127,42430474,42425127,40456.70833,57.0355,8,155.031,residential,1,5.56,508,508
4242990042442891,42429900,42442891,40456.70833,9.64079,1045,78.248,primary,1,16.60,752,752
4243030442430308,42430304,42430308,40456.70833,22.9908,410,84.216,secondary,1,7.49,624,624
60007644599062332,60007644,599062332,40456.70833,3.36494,5,94.456,motorway,2,57.42,1508,3016
4243029842430304,42430298,42430304,40456.70833,23.4604,369,85.936,secondary,1,7.49,624,624
4243029542430298,42430295,42430298,40456.70833,21.2494,439,77.837,secondary,1,7.49,624,624
4242999842439454,42429998,42439454,40456.70833,33.1899,404,79.368,secondary,1,4.89,460,460
4243029242430295,42430292,42430295,40456.70833,21.1568,432,77.498,secondary,1,7.49,624,624
4243028842430292,42430288,42430292,40456.70833,21.5606,443,78.977,secondary,1,7.49,624,624
4243034442428297,42430344,42428297,40456.70833,154.926,53,273.678,secondary,1,3.61,359,359
4243027942430282,42430279,42430282,40456.70833,21.3987,529,78.384,secondary,1,7.49,624,624
4243027742430279,42430277,42430279,40456.70833,21.4631,558,78.62,secondary,1,7.49,624,624
4243027442430277,42430274,42430277,40456.70833,21.3946,548,78.369,secondary,1,7.49,624,624
4243033342428287,42430333,42428287,40456.70833,86.4178,324,219.827,primary,1,5.20,483,483
4243026942430271,42430269,42430271,40456.70833,33.3584,460,84.856,secondary,1,5.20,483,483
4243024742430828,42430247,42430828,40456.70833,51.3995,100,271.12,unclassified,1,10.79,750,750
4243026542430269,42430265,42430269,40456.70833,30.7284,442,78.166,secondary,1,5.20,483,483
4243032942428283,42430329,42428283,40456.70833,77.3506,25,196.762,unclassified,1,5.20,483,483
37088810142434832,370888101,42434832,40456.70833,3.80539,3,76.854,secondary,1,41.31,1814,1814
4243024142430857,42430241,42430857,40456.70833,79.2706,23,310.276,unclassified,1,8.01,649,649
4243025742430259,42430257,42430259,40456.70833,16.4268,493,74.472,secondary,1,9.27,703,703
4243032042428272,42430320,42428272,40456.70833,112.97,22,154.175,unclassified,1,2.79,287,287
4242996042439432,42429960,42439432,40456.70833,15.3034,1,80.722,secondary,1,10.79,750,750
4243025542430257,42430255,42430257,40456.70833,12.4611,497,81.35,secondary,1,13.35,785,785
4243025342430255,42430253,42430255,40456.70833,13.3219,514,86.97,secondary,1,13.35,785,785
4243031442428264,42430314,42428264,40456.70833,73.7021,8,105.195,secondary,1,2.92,299,299
4242933042458766,42429330,42458766,40456.70833,15.3919,248,86.754,secondary,1,11.53,766,766
4243024742430249,42430247,42430249,40456.70833,12.4836,392,81.497,secondary,1,13.35,785,785
4243030842428253,42430308,42428253,40456.70833,63.3653,27,47.046,unclassified,1,1.52,164,164
4243024142430247,42430241,42430247,40456.70833,11.7961,427,77.009,secondary,1,13.35,785,785
4243025942429659,42430259,42429659,40456.70833,11.4374,467,74.667,secondary,1,13.35,785,785
2763171072799547029,276317107,2799547029,40456.70833,14.0119,370,153.259,motorway_link,1,22.37,474,474
4243023542430237,42430235,42430237,40456.70833,14.3358,568,93.589,secondary,1,13.35,785,785
4243023342430235,42430233,42430235,40456.70833,14.7669,505,77.892,secondary,1,10.79,750,750
4242968842447076,42429688,42447076,40456.70833,21.6726,228,81.112,secondary,1,7.66,632,632
4243029542428234,42430295,42428234,40456.70833,59.5408,22,50.723,unclassified,1,1.74,187,187
4243018742431517,42430187,42431517,40456.70833,79.6051,3,132.196,residential,1,3.40,341,341
276204366592643533,276204366,592643533,40456.70833,27.415,2,104.041,trunk_link,1,7.76,638,638
4242984242442107,42429842,42442107,40456.70833,20.0602,24,82.117,residential,1,8.37,666,666
4243028842428227,42430288,42428227,40456.70833,59.5443,45,112.143,secondary,1,3.85,379,379
4243024942429374,42430249,42429374,40456.70833,12.3777,401,80.806,secondary,1,13.35,785,785
4243028242428223,42430282,42428223,40456.70833,42.6937,53,172.353,unclassified,1,8.26,661,661
4243027742428216,42430277,42428216,40456.70833,85.4187,21,231.658,unclassified,1,5.55,507,507
4242972742445215,42429727,42445215,40456.70833,10.2687,16,79.692,residential,1,15.87,767,767
4243003842435472,42430038,42435472,40456.70833,23.0963,34,90.402,residential,1,8.01,649,649
4243020542430217,42430205,42430217,40456.70833,6.21883,352,58.462,secondary,1,19.23,660,660
4243014342432127,42430143,42432127,40456.70833,5.80339,235,63.476,primary,1,22.37,474,474
4282342042823427,42823420,42823427,40456.70833,25.5334,2,161.619,residential,1,12.95,783,783
4243028242427797,42430282,42427797,40456.70833,21.5161,480,78.814,secondary,1,7.49,624,624
24664821942449341,246648219,42449341,40456.70833,10.6544,169,80.927,secondary,1,15.54,772,772
4282341742823420,42823417,42823420,40456.70833,23.7426,2,150.284,residential,1,12.95,783,783
4243021742429700,42430217,42429700,40456.70833,8.62617,471,81.093,secondary,1,19.23,660,660
4242956242449597,42429562,42449597,40456.70833,9.64552,141,73.264,secondary,1,15.54,772,772
4243018742430205,42430187,42430205,40456.70833,11.4694,349,107.822,secondary,1,19.23,660,660
4243039442423674,42430394,42423674,40456.70833,100.833,379,274.08,secondary,1,5.56,508,508
4243027142427423,42430271,42427423,40456.70833,23.1391,456,84.759,secondary,1,7.49,624,624
4242969442445247,42429694,42445247,40456.70833,9.31096,648,75.571,primary,1,16.60,752,752
4242969042445236,42429690,42445236,40456.70833,13.7321,388,77.399,primary,1,11.53,766,766
40604876842445392,406048768,42445392,40456.70833,10.1454,324,82.344,primary,1,16.60,752,752
4243026342427371,42430263,42427371,40456.70833,16.4912,536,74.764,secondary,1,9.27,703,703
4242963342446800,42429633,42446800,40456.70833,6.65248,14,107.055,residential,1,32.92,1748,1748
59843354542817771,598433545,42817771,40456.70833,40.939,4,179.953,secondary,1,8.99,692,692
42732852567820415,42732852,567820415,40456.70833,38.9343,1,197.256,primary,1,10.36,739,739
4287403642826042,42874036,42826042,40456.70833,18.0508,2,131.691,residential,1,14.92,780,780
4242968242445227,42429682,42445227,40456.70833,9.77188,400,79.312,secondary,1,16.60,752,752
4247799042520210,42477990,42520210,40456.70833,30.6331,6,187.999,residential,1,12.55,780,780
4243015442430160,42430154,42430160,40456.70833,11.2941,338,85.786,primary,1,15.54,772,772
28604126272860412284,2860412627,2860412284,40456.70833,7.66157,1,89.545,residential,1,23.91,354,354
4242982742440138,42429827,42440138,40456.70833,26.6659,2,93.608,residential,1,7.18,607,607
4247797442520083,42477974,42520083,40456.70833,14.2728,1,54.044,residential,1,7.75,637,637
4247928942479286,42479289,42479286,40456.70833,78.3322,1,83.748,residential,1,2.19,230,230
4242971642443156,42429716,42443156,40456.70833,33.5472,2,71.435,residential,1,4.36,420,420
4247797042520080,42477970,42520080,40456.70833,16.0136,1,75.926,residential,1,9.70,718,718
42896971661821952,42896971,661821952,40456.70833,23.4094,1,77.252,tertiary,1,6.75,583,583
424289982499802957,42428998,2499802957,40456.70833,13.2925,4,84.138,primary,1,12.95,783,783
103201206103111157,103201206,103111157,40456.70833,12.1639,1,61.627,unclassified,1,10.36,739,739
4243012642430135,42430126,42430135,40456.70833,24.036,172,126.784,primary,1,10.79,750,750
4242963342445286,42429633,42445286,40456.70833,24.0861,2,91.202,residential,1,7.75,637,637
4243012242430126,42430122,42430126,40456.70833,11.5674,158,87.862,secondary,1,15.54,772,772
4242934242454196,42429342,42454196,40456.70833,15.2279,238,85.83,primary,1,11.53,766,766
4242971442442580,42429714,42442580,40456.70833,24.2741,10,85.404,secondary,1,7.20,608,608
4242971442442578,42429714,42442578,40456.70833,22.7394,5,74.171,secondary,1,6.67,578,578
11124855311112485711,1112485531,1112485711,40456.70833,199.895,1,111.171,residential,1,1.14,125,125
4243004442432165,42430044,42432165,40456.70833,93.4075,7,67.241,primary,1,1.47,160,160
4242969342443000,42429693,42443000,40456.70833,43.6357,107,82.367,primary,1,3.86,380,380
4242933042454192,42429330,42454192,40456.70833,12.7531,163,86.257,secondary,1,13.83,786,786
4287402342824399,42874023,42824399,40456.70833,14.9752,1,90.839,secondary,1,12.41,779,779
4243003442432178,42430034,42432178,40456.70833,16.3465,21,84.236,residential,1,10.54,744,744
42442175595703341,42442175,595703341,40456.70833,17.096,147,74.444,unclassified,1,8.91,689,689
24664821942445769,246648219,42445769,40456.70833,21.678,60,79.407,secondary,1,7.49,624,624
4277512742743865,42775127,42743865,40456.70833,12.6276,1,49.426,secondary,1,8.01,649,649
4242971842441104,42429718,42441104,40456.70833,12.0541,18,124.886,secondary,1,21.19,554,554
4242974742440131,42429747,42440131,40456.70833,14.1661,4,79.845,residential,1,11.53,766,766
4243006842430063,42430068,42430063,40456.70833,137.251,7,215.897,residential,1,3.22,325,325
4243011542428420,42430115,42428420,40456.70833,48.2014,4,176.563,residential,1,7.49,624,624
4243006042430056,42430060,42430056,40456.70833,52.3746,17,142.362,residential,1,5.56,508,508
4243005642430052,42430056,42430052,40456.70833,66.4723,176,145.987,residential,1,4.49,430,430
4243005242430050,42430052,42430050,40456.70833,56.6647,8,154.023,residential,1,5.56,508,508
4242934842451773,42429348,42451773,40456.70833,26.1317,44,85.236,residential,1,6.67,578,578
4242934842451766,42429348,42451766,40456.70833,14.513,98,87.015,residential,1,12.26,777,777
4243004442430038,42430044,42430038,40456.70833,38.4582,3,75.921,primary,1,4.04,394,394
424223661351815629,42422366,1351815629,40456.70833,11.8252,1,62.516,motorway_link,1,10.81,751,751
4242998642431661,42429986,42431661,40456.70833,9.77631,666,79.348,primary,1,16.60,752,752
4243003842430034,42430038,42430034,40456.70833,25.141,24,76.025,primary,1,6.19,549,549
4247845542501909,42478455,42501909,40456.70833,143.55,1,196.352,residential,1,2.80,288,288
4243003442430038,42430034,42430038,40456.70833,49.8478,4,76.025,primary,1,3.12,317,317
4243003442430030,42430034,42430030,40456.70833,23.9135,24,72.313,primary,1,6.19,549,549
